"dispenser_id","11-09 09","11-04 21","11-06 23","11-10 16","11-08 20","11-10 05","11-04 09","11-06 12","11-06 08","11-11 09","11-09 04","11-04 18","11-11 03","11-09 22","11-07 20","11-10 01","11-05 17","11-10 12","11-08 09","11-11 18","11-11 06","11-09 15","11-04 00","11-05 06","11-08 13","11-04 13","11-07 01","11-06 19","11-11 11","11-07 16","11-08 02","11-09 11","11-07 12","11-06 00","11-11 13","11-07 23","11-09 20","11-04 17","11-04 05","11-10 22","11-04 10","11-10 09","11-09 00","11-10 06","11-10 11","11-11 20","11-06 18","11-06 07","11-07 21","11-12 00","11-10 00","11-08 21","11-08 19","11-08 10","11-09 03","11-04 16","11-10 17","11-11 02","11-11 00","11-04 06","11-10 15","11-09 14","11-05 05","11-10 04","11-08 14","11-05 16","11-05 11","11-08 08","11-06 13","11-11 17","11-07 10","11-06 01","11-04 02","11-08 03","11-09 10","11-08 18","11-04 22","11-09 21","11-11 14","11-10 23","11-10 18","11-04 11","11-11 07","11-04 07","11-05 10","11-07 02","11-05 09","11-08 07","11-07 19","11-07 08","11-07 13","11-05 21","11-06 20","11-09 17","11-08 00","11-06 06","11-05 04","11-09 18","11-05 12","11-09 06","11-05 01","11-05 08","11-07 22","11-10 03","11-05 15","11-10 10","11-06 17","11-06 05","11-06 14","11-07 11","11-09 02","11-09 07","11-07 00","11-06 16","11-04 23","11-11 05","11-12 01","11-04 15","11-10 07","11-10 14","11-04 12","11-08 17","11-06 10","11-08 06","11-08 11","11-10 19","11-10 08","11-06 21","11-08 04","11-07 03","11-11 01","11-08 22","11-05 00","11-07 14","11-10 20","11-11 08","11-09 13","11-05 22","11-06 02","11-11 15","11-04 08","11-07 07","11-05 19","11-07 18","11-04 03","11-05 07","11-04 14","11-05 14","11-05 13","11-06 11","11-11 19","11-05 02","11-11 04","11-06 22","11-11 23","11-07 09","11-09 19","11-09 16","11-08 01","11-04 19","11-09 23","11-05 03","11-10 02","11-11 12","11-09 05","11-07 05","11-06 15","11-08 15","11-11 22","11-03 14","11-06 04","11-10 13","11-04 20","11-09 08","11-08 23","11-07 06","11-05 23","11-09 01","11-07 15","11-04 01","11-11 16","11-07 04","11-08 05","11-04 04","11-07 17","11-08 16","11-05 18","11-10 21","11-08 12","11-11 21","11-06 03","11-11 10","11-09 12","11-05 20","11-06 09"
"20773","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20799","","22.0","","","","","","","29.0","12.0","","","","","20.0","","36.0","","43.0","","","","","14.0","24.0","","","","15.0","17.0","","","8.0","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","38.0","","20.0","","58.0","","","","","30.0","","","","","","","","","","","","","5.0","","37.0","","","","","","","","54.0","","","","","","","","","","53.0","5.0","","","","","","","","","","","14.0","","48.0","","","","","","","","","","","","","","","","","","","","","","23.0","","","","","","55.0","55.0","","","","56.0","","","","","","","","","","","","","28.0","","","","","","","","","","31.0","","","","","","","","","","37.0","37.0","","","","20.0",""
"20801","","32.0","","","31.0","","23.0","26.0","","","","","55.0","","","","","","16.0","","22.0","49.0","","","","41.0","","","5.0","","22.0","","47.0","","49.0","22.0","","","","","50.0","","","","11.0","","","11.0","","","","24.0","","","","","","","","","","","21.0","38.0","","","","","57.0","44.0","","","42.0","","","44.0","14.0","","22.0","","","","50.0","","","","","","","28.0","","","","","34.0","","","","0.0","","50.0","","","","","","","","3.0","","","","","50.0","","","","","","","","19.0","","","","","","","59.0","","24.0","43.0","58.0","","56.0","56.0","","","","","","","","","41.0","13.0","","","","43.0","7.0","24.0","44.0","","0.0","","","8.0","","","","","","","","39.0","","","","","","52.0","","","","","","31.0","17.0","","24.0","","3.0","15.0","9.0","","4.0","50.0","54.0","","29.0","","20.0","",""
"20804","","","","","","","50.0","","","","","","36.0","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0","","","","","","","","","","","","","","","","","","","","","55.0","","","","",""
"20815","","","","","","","1.0","","","","","","","","","","","","","","","","","","","41.0","","","","","49.0","","","","","","","","","","","26.0","","","","","","","","","","47.0","4.0","","","","","","","","","2.0","","","5.0","","","","","","45.0","18.0","","47.0","","","","22.0","","","","","","","24.0","5.0","32.0","","","","","","","","20.0","","","","","","","","","","","","","","","","","","22.0","","","","","","","","","","20.0","","","","","","","","3.0","","","","55.0","","","","","","32.0","","","","","","","3.0","49.0","","","","","","","32.0","","","","","55.0","","","","","34.0","","","","","","","54.0","","","","43.0","","","","","","","0.0","","","","","","","","","","",""
"20820","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0","","","","","","","","","","","","","",""
"20824","","","","","","","","","","","","","","","","","","","23.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0","","","","","","","","","55.0","","","","","9.0","","","","","","","","","","","","","","","","","","","","","16.0","","","","","","","16.0","","42.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0","","","","","","",""
"20828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","","","","","","","","","17.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20830","36.0","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","16.0","","","","","","6.0","","","","","","","","38.0","","9.0","","23.0","","","","","","","","","","","","56.0","","26.0","","","","","","","","","","53.0","","","","","","","","","44.0","","","","","","","","","","","","","","","","","","","","","","15.0","","21.0","","","","","","","","","","","","","","","7.0","","","","","","","30.0","54.0","","","","24.0","","","","","18.0","55.0","","","","","","34.0","","","39.0","","25.0","29.0","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","46.0","","","","","","","","35.0","","","","","13.0","","","","",""
"20832","9.0","","","","","","","49.0","48.0","50.0","","","","","","","","","32.0","","25.0","59.0","","","38.0","","9.0","","42.0","59.0","58.0","51.0","56.0","59.0","27.0","53.0","","","","42.0","","","","","42.0","","25.0","51.0","","","","22.0","","17.0","47.0","","","34.0","30.0","","35.0","45.0","","44.0","","","54.0","","37.0","","","18.0","","24.0","12.0","","29.0","47.0","","23.0","","","","","4.0","29.0","","7.0","","14.0","42.0","58.0","58.0","42.0","8.0","41.0","","","38.0","","50.0","","57.0","3.0","21.0","55.0","46.0","23.0","","","","","49.0","40.0","","","","","","","","","","","38.0","45.0","","13.0","6.0","","","56.0","","","","","","58.0","6.0","24.0","","","","23.0","","3.0","","","","32.0","38.0","","","29.0","","45.0","","39.0","56.0","","6.0","","","59.0","","30.0","40.0","","53.0","","","","","","","16.0","","","","","51.0","9.0","43.0","","55.0","","","59.0","34.0","","46.0","50.0","","","34.0"
"20834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20837","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20838","","","19.0","","","","","","","","","","","","44.0","","","","","","","","","","","","","","41.0","57.0","","35.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0","","","","","56.0","","","","","","49.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0","","","","","","","","","","","","","","","","","","","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0"
"20842","","","","","","","","","","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0","3.0","","","","","","","","","","","0.0","","","","","","","","","","","","","53.0","","","","","","","41.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","47.0","","","","12.0","","","","","","","","19.0","","48.0","","","","","","48.0","","","","","","","","","","","","","","","","","","","","","","48.0","","31.0","56.0","","","","39.0","","","","","","","","","30.0","","","3.0","","42.0","","","4.0","","","","","","","","","","","","","","","","","","48.0","","48.0","","",""
"20853","","","","","","","","9.0","","","","","","","","","","","","","","","","","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20861","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0","","","30.0","","","","","","","","","","","","","","","42.0","","","","","","","","","","","","","","","8.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0","","","","",""
"20863","","","","","","","20.0","41.0","","58.0","","","","","","","","","","","","5.0","","","","","","","48.0","","","23.0","","","23.0","","","","","","2.0","","","","","","","","","","","","57.0","","","48.0","","","","","38.0","15.0","","","42.0","45.0","","","54.0","","14.0","","","","54.0","","4.0","","56.0","","40.0","24.0","","","29.0","","","","53.0","","","33.0","28.0","11.0","","","","","11.0","","","","","","30.0","","20.0","","","","","","","","","","","2.0","","","25.0","","","","","54.0","","","","","","","","24.0","","","6.0","","","","","","19.0","","","","","","9.0","19.0","","","52.0","","","","24.0","44.0","","","","","","39.0","","","","","","","","","","","","","","","","","","","","","","","0.0","52.0","","","","","36.0","",""
"20872","","","","","","","","","","45.0","","","","","","","","","","","","","","","","","","","","","","","","","16.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","","24.0","","",""
"20886","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20920","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20936","","18.0","","26.0","18.0","","19.0","6.0","","58.0","","55.0","","","","19.0","35.0","55.0","","2.0","","41.0","","","","43.0","","50.0","21.0","33.0","","","","21.0","23.0","","13.0","51.0","","","59.0","50.0","","","8.0","0.0","","","","","","46.0","23.0","18.0","","","","","","1.0","","44.0","","","","50.0","45.0","","50.0","28.0","26.0","","38.0","","","","","39.0","2.0","","","45.0","","42.0","37.0","","43.0","","","","48.0","9.0","51.0","40.0","","11.0","42.0","54.0","37.0","","","","","","42.0","46.0","54.0","43.0","18.0","42.0","17.0","","","53.0","","","1.0","43.0","","25.0","45.0","0.0","59.0","","","","49.0","14.0","","","","","","59.0","","47.0","43.0","","39.0","58.0","","","","12.0","","","57.0","","48.0","","","","","44.0","44.0","25.0","53.0","55.0","","37.0","","","","50.0","","","36.0","52.0","35.0","","","51.0","17.0","","","","","","22.0","","21.0","","","","33.0","59.0","","","","59.0","","56.0","","","59.0"
"20940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20942","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20962","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20966","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0","","",""
"20971","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","","","","","","","","","","","","","","","","","","","","12.0","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","",""
"20985","","","","","","","","6.0","","","","","","","","","","","","","","","","5.0","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","","","","","6.0","","","","","","","","56.0","","","","","","54.0","","","","","","","","","","","","","","","","","","","","","51.0","","","","","","","","17.0","","","","","","","","","40.0","","53.0","","","","","","","","","","","44.0","","","","33.0","","","","","","","15.0","","","","","","","","","","","","","","","","","39.0","","","","","","","","","57.0","","","6.0","","","","","","","","","","","","","","","","","8.0","","35.0"
"20986","","","","","4.0","","","","","20.0","","","","","","","","","","","","","","","15.0","","","","31.0","","","","","","","","","","","","","","","","7.0","","","","","","","","","","","","","","","","46.0","","","","","15.0","18.0","","","","","","","","","","","","","","","9.0","","","12.0","","","","","","","","","","","","","","","","","","","","27.0","","24.0","","","56.0","","","","","","","","50.0","","","","","","","","","","","","","","","","","","","","","","","","56.0","","","29.0","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0","","","","","55.0","","","46.0","","","","","",""
"20992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21012","","","","","","","","","","","","","","","","","","","","49.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21019","","","","","","","","","","","","","","","","","","","","53.0","","","","","","16.0","","","","","","","","","29.0","","","","","","18.0","","","","","1.0","","","","20.0","","","","","","","","","","29.0","","","","","","","8.0","","","54.0","","","","","","","","","","","","","","","","","28.0","","","","","","","","","","","","","","","","","","42.0","","","","","","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","","","","","44.0","","","","","44.0","","","56.0","","","","","","","","","19.0","","","","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","59.0","","","","",""
"21026","","","","54.0","","","","","","","","","","","","56.0","","29.0","","30.0","","","","","","","","","","","","","","","","","56.0","","","","","57.0","","","22.0","","","","","","","","","","","","1.0","","","","","","","","","","","","","46.0","","","","","","","","","37.0","","","","","","","","","","","","","","","","","","","59.0","","","","","","","","59.0","","","","","","","","","","25.0","","","","","","","","","","54.0","","","","","","","","","25.0","","","","","17.0","","","","","","","","","","","59.0","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0","","","","55.0","","",""
"21027","","59.0","","","","","","","","48.0","","","49.0","2.0","","","55.0","","","","","52.0","","","","","55.0","","","","42.0","44.0","25.0","36.0","","","","24.0","","","","","","","51.0","","","","","2.0","","","","","","59.0","","51.0","53.0","","28.0","52.0","","","","41.0","31.0","","","","","7.0","","1.0","","","20.0","","52.0","","","48.0","","31.0","","16.0","","31.0","","","","30.0","54.0","","56.0","47.0","","","10.0","","","","","7.0","","","","","","52.0","","","","57.0","47.0","","","","","50.0","57.0","10.0","","","","56.0","","","","","","","","","","25.0","","","48.0","","","48.0","","4.0","","","42.0","","","","","6.0","41.0","","","","","1.0","7.0","29.0","","","56.0","","","","","15.0","","","11.0","28.0","","","","","","","","","","","","47.0","59.0","58.0","","46.0","26.0","","","","","",""
"21028","","","","","31.0","","","","","","","","","","","","","","","","","12.0","","","19.0","","","","","","14.0","5.0","","","","9.0","","","","","","","","","","46.0","","","","","","","","35.0","","","","","","2.0","","","","","46.0","","","50.0","","","","","","","9.0","","","","","","","","","","","","","","","","","","","","15.0","","","","","","56.0","","","55.0","","","","","","","","","","","","","","1.0","","","","1.0","","","36.0","","","","25.0","","2.0","","","","","","","","","","","7.0","","","","34.0","","","","","","","","","","","","20.0","23.0","53.0","","","13.0","","","","","","","","","","","","","0.0","","","","","","","30.0","","","","","","36.0","","","","4.0","",""
"21031","","","","","","","13.0","","","","","19.0","","","","","","","3.0","5.0","","","","","","19.0","","","33.0","","","","","","34.0","","","45.0","","","37.0","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","47.0","","47.0","","","","","","","51.0","","","55.0","","","","","52.0","","","","","","","","","","","","2.0","11.0","","50.0","","","","","1.0","","","","38.0","36.0","","59.0","","","","49.0","","37.0","43.0","","","","26.0","","","","","","","","","","","","","","","","30.0","","","","","","","43.0","","12.0","","41.0","","","","","43.0","","","26.0","","","","","","","","","27.0","","","10.0","","","","","","","","","","","","","","","","","","","","37.0","","",""
"21032","","","1.0","","","","47.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","","","21.0","","","","","","","","","","","","","","","","40.0","","","","","","","","","","","","","","","","","","","","","13.0","","","","","9.0","","","","","","","","","","","","","35.0","","","32.0","","","9.0","","","","","","","","","","","","","30.0","","","","","","","","","","","","","","","","5.0","","","","","","26.0","","","","49.0","","30.0","53.0","29.0","","","","","40.0","","","","","","","","","","3.0","","","38.0","","","52.0","","","","50.0","","","0.0","","","","","54.0","","","","","","","","","","","","","",""
"21039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21041","","","","","","","","","","","","","18.0","","","","","","","","","","","","","","","","","","","","","34.0","","","","30.0","","","8.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","17.0","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0","","","","","","","20.0","","","","","24.0","","","","","","","","","","","","","","","","","","","","37.0","","","","","","","","","","","","","","","","39.0","","","","","14.0",""
"21042","","","","15.0","15.0","","","","","18.0","","","","","","","","33.0","","","41.0","","","","","","","","","","","","","","","","26.0","","","","","","","","35.0","","","","3.0","","","","47.0","","","","17.0","","","","","","","","","","","","","","","","","","","8.0","","","","","27.0","","","","","","","","10.0","","29.0","","","30.0","","","","7.0","","","","","","","","58.0","","","","14.0","","","","","","","","","","37.0","","","","","22.0","9.0","","","","","","","","36.0","42.0","","","","","34.0","","","","4.0","","","","","","","","","","","","","18.0","58.0","","","","","","42.0","","","","","","","","22.0","","","","","","","","","","","","","","46.0","","","","","","6.0","","",""
"21043","","","","","1.0","","","","","","","","","21.0","","","","","14.0","","","35.0","","","38.0","","","","48.0","5.0","","45.0","","","","12.0","","","","","","","","","","2.0","","6.0","37.0","56.0","","","58.0","24.0","51.0","","","","","","","","","","28.0","","","","","","34.0","","","54.0","","7.0","","","","","","","","","","","","","","","51.0","33.0","","","","","","","","","","","59.0","","","","","","59.0","55.0","","","","","","","37.0","9.0","","","","","","","7.0","","","","10.0","","35.0","","","48.0","","","","50.0","","","","","28.0","48.0","","","","","","","","","","","","38.0","","","","","31.0","","59.0","","","","","24.0","42.0","","","25.0","","","","41.0","","","39.0","","","","","","","10.0","","27.0","57.0","55.0","","","","",""
"21048","","","","","","","","","","37.0","","20.0","","","","","","","","","","","","","","56.0","","47.0","","","","","","","","","","","","","","","","","","","","","","41.0","","","","","","","","27.0","","","","","","","","","","","","20.0","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0","","","","","","","","","","","","","","","39.0","3.0","","","","","","","","","","","","","","","","","","54.0","","","","","","","","48.0","","","","24.0","","","","","","","","","","","","","","","","3.0","","","","","","","","","","48.0","","","","51.0","","","","","","","","","11.0","1.0","","","",""
"21049","","","","","","","","41.0","","","","","","","","","","","","","","","","32.0","","","","","","","","","","","32.0","","","19.0","","","50.0","","","","","22.0","","","","","","","","","","59.0","","","","28.0","","","","","","35.0","55.0","","16.0","","","","52.0","","","","","","37.0","","","42.0","","45.0","57.0","","28.0","","","","","","","","","29.0","","","16.0","","","","","","40.0","","","","13.0","","","","","","","","21.0","25.0","","45.0","11.0","","","","","","","","","","","","","","23.0","","","","","","","","","","","6.0","","","","","30.0","","","","30.0","","","","","","","","","","","","","","45.0","","","","","","","","","","","","31.0","","","","","","42.0","","","53.0","","","","",""
