"dispenser_id","10-30 01","10-31 15","10-31 20","10-31 00","11-01 10","10-27 17","11-03 15","11-01 06","10-31 11","10-29 12","11-01 21","10-28 11","10-27 20","10-31 04","11-04 00","10-29 05","11-03 04","11-01 17","10-31 07","10-27 06","11-02 14","11-03 19","11-02 20","10-30 09","10-30 12","10-28 22","10-29 16","10-29 01","10-28 03","10-28 15","11-02 03","11-03 08","10-28 06","10-27 03","11-03 09","11-03 23","10-27 14","10-28 18","10-30 23","11-02 07","11-01 14","10-26 23","10-29 23","10-30 17","11-01 09","10-31 18","11-03 12","11-01 13","10-27 16","11-02 13","11-03 21","10-30 02","10-31 03","10-30 20","11-02 11","11-03 01","11-02 18","10-31 14","10-28 09","10-30 16","10-27 08","10-27 05","10-28 00","11-02 22","10-31 10","10-29 18","10-28 05","10-31 23","10-29 13","10-27 09","10-28 17","10-29 07","10-30 08","11-02 02","10-29 02","11-02 21","10-28 04","10-31 08","10-30 13","10-27 21","11-03 20","10-30 05","11-02 00","11-03 16","10-30 19","10-31 19","11-02 06","11-02 10","11-01 03","10-31 09","11-02 17","10-28 12","11-03 05","11-02 19","10-27 10","10-31 02","10-27 04","11-03 11","11-03 02","10-30 21","10-27 15","10-30 15","11-03 13","11-03 22","10-30 07","10-27 11","11-03 00","11-01 23","10-29 09","11-01 05","10-29 03","10-29 17","11-01 12","11-02 12","10-29 20","10-30 10","10-31 13","11-02 23","11-02 08","10-31 22","11-01 01","10-27 22","11-02 05","11-01 16","11-02 16","11-01 18","10-31 16","10-30 14","11-01 20","10-29 14","10-28 16","10-28 01","11-03 06","10-28 13","11-02 01","10-31 05","11-01 07","10-28 08","10-30 04","10-29 06","10-27 19","11-03 17","10-30 03","10-28 23","10-28 20","10-27 00","10-29 10","10-27 18","11-01 04","10-30 00","10-31 01","10-27 12","10-27 01","11-01 22","10-29 08","11-01 11","11-03 10","11-02 09","10-26 21","10-29 21","10-28 10","11-03 03","10-30 11","10-31 12","10-29 11","10-31 21","10-27 07","11-03 14","10-30 06","10-29 04","10-28 21","11-01 19","11-02 15","10-27 23","11-04 01","11-03 07","10-28 14","10-27 02","10-29 15","11-03 18","11-01 08","10-31 17","10-29 00","11-02 04","10-31 06","11-01 00","10-30 22","10-29 22","10-28 07","10-30 18","10-28 19","10-29 19","10-27 13","11-01 15","10-28 02"
"12764","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","2","","1","1","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","1","","","","","","","","","","","2","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","",""
"12766","","3","","1","","1","2","","","6","","","","1","2","2","","","1","","","3","1","1","1","1","2","1","","","1","","","","6","5","","","2","4","1","","1","5","","","1","","","2","2","1","","4","4","","1","","1","5","","","2","","1","2","1","2","","2","2","","1","1","","","","2","8","4","1","","1","1","5","","","2","1","1","","","","","","","","","","2","","4","3","2","4","","","","2","","2","2","3","1","","2","","","","1","","1","1","1","2","","1","5","2","1","","","","5","","","","2","","","","","1","1","","","","3","","1","1","2","","1","1","","2","1","","1","2","1","","1","","2","1","3","","","1","1","4","","","","3","2","2","1","","2","2","2","","","4","1","","3","1","","","2",""
"12767","1","","","","","","","","","","","19","","","","","","","","","","2","2","","","","","","4","3","","","","","","","7","","","","","","1","","","","","","","","4","5","","","1","2","1","","6","","1","","","","","","3","","","","16","","","","","1","8","","","","9","","","2","","","","","","","23","","3","","1","","","","","1","","12","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","3","","","1","","","","1","3","","","5","","2","","","","1","","1","","2","","","","","1","","","3","2","","","","","","","","","","6","","","","","16","","","8","","1","","","","","","","1","3","","","","3","","1"
"12769","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12770","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12772","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","5","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","",""
"12777","","18","2","","","","","","","","1","","","","","","","","","","","1","","","2","3","","","","","","","","","","","","","","","","","","","","","","2","","","1","","","","","","1","5","","6","","","","","","","","","","1","","","","","1","","","","1","","","","","","","2","","","2","","1","","","","1","","","","","","","1","","5","","","1","","","","1","","","","","","","","","","8","","","","1","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","1","","","","3","","","","","3","","","","","","","","","","5","3","2","","","","","","","","","","","",""
"12778","","","","","","2","2","","","1","2","","","","","","1","","1","","1","1","","1","2","2","","","","9","","","","","1","","3","2","","","","","","1","","","","","2","","","","","","","","","","","3","","","","","","1","","","1","3","1","1","1","","","","","","3","","1","","","1","","","","","","","","1","","","2","","","3","","","3","1","5","","","3","","","","","","1","3","","","","","2","","","","","","","","","","","","1","1","","","1","","","","","","","5","2","","","","","","3","","","","","","","2","","2","","","","","1","1","","","","","3","","1","","","","","","1","1","","","","","","","","","","","","","","","","8","",""
"12779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","1","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","3","","","","","","","","","","","","","","","","","","","1","","3","","","","1","","","","","3","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","1","","1","","","","","","1","","","","2","","","","","","","","","","","","","","1","","1","","2",""
"12780","6","2","1","","","","","","","1","2","1","1","","1","","1","","","","","","","1","1","","","","","","","","2","","","2","","","","","","","1","","","","2","","","1","2","","","1","","","","1","","4","","1","","","","","","","","","","","","","","2","","","","1","1","1","","","","1","1","1","","","3","","","1","4","","","","","","","","","","","6","","","","","","","1","","","1","2","1","","","","6","","","1","","","1","5","1","","","1","","1","","","","","","","","2","","","","","","","","","","","2","1","","1","3","","","1","2","1","","","","","","","","","2","1","","","","1","","","1","1","7","","","","","","","1","1","","","","",""
"12781","","","","","","","1","","","","","","1","","","","","","","","1","","1","","","2","","1","","1","","1","","","","","","","","","","","","2","","","","","","","","","","","","1","","","","6","","1","","","","","","","2","","","","","","","","","","","","","","","","","","","1","1","","","","1","","","","","1","1","","","2","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","2","","","","3","","","","2","","","1","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","2","","1","","","1","","","","","","","","","","","","","","1","",""
"12785","2","4","4","","8","","4","","5","6","","8","1","","1","","2","","","3","","3","4","3","6","10","3","1","","4","","2","","2","3","","","11","1","","3","","4","1","2","5","2","1","","","2","","","3","","","5","2","","5","2","2","","1","4","2","","2","","3","7","","","","1","3","","","7","","3","","","2","2","","","","","4","","12","","1","1","1","","5","","","2","5","2","1","","6","","","6","","","1","","","9","5","1","6","1","4","","","","","","","4","6","","2","2","","4","6","","","","","","2","","","","3","1","","5","","","","","3","","","4","","6","","","2","","","","4","2","4","1","","","2","5","","1","","","1","4","","1","3","","2","3","","","4","2","1","","8","5","3","9","7",""
"12786","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12789","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","1","1","","","","","","","","","","","1","1","1","","","","","","1","","1","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","1","1","","",""
"12791","","","1","3","","2","","1","","","2","4","","","","","","","2","","","","","","","1","","","1","","","","","","","2","","","","","3","","7","22","1","","","","","","","4","4","","2","","","1","1","","","","1","5","","","","","3","","","","","","","3","1","","9","1","","","","","9","","","3","2","1","","4","","","","4","1","","","4","","3","","1","","","","54","","11","","","18","","","","","","","","1","2","1","1","","","","1","3","","","3","","","","","","1","1","","","","13","","","","","","2","9","2","","","21","1","","","","","","2","","","","1","","","","2","","","1","","1","","","","","","","4","2","","","","5","","","2","30","1","","","","3"
"12792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12793","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","4","","1","","","","","","","1","","","","","","1","","","","","","","3","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","2","","","","","","","","","1","","","","","","","","","2","","","","","",""
"12794","","","1","1","","2","","","","","2","","","","","","","2","","","","","","","","1","","","","","1","","","1","","","","","","","","","","","1","1","","","","","","","","2","","","4","","","","","","","","","","","","","","4","1","","2","1","2","","","","","2","","","","3","","","","","","","","","4","","","","","","2","1","","","","","","","2","","","","","","","1","","","","","","","","","","","2","1","","2","","1","1","","","","1","","","","","","","","","","","","1","","","","","","2","","","","","","","","","","","","3","","","","","4","2","","","","","","3","","3","","","","","","","6","","","","3","1","","",""
"12796","","","","","","","","","","","","2","4","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","4","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"12797","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","1","","","",""
"12802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12803","","","","1","","1","","","","","1","","","","","","2","","","2","","1","1","1","","","1","2","","1","3","","","3","","","1","","1","","1","","","","1","","","","1","2","1","","","1","","2","","","","","","1","","3","","1","","1","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","2","2","","","1","","3","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","2","","","","","","","","","","","","1","1","","","1","","","","","","","1","1","","","",""
"12807","","","","","","","","","","1","1","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","1","","1","1","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","2","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","2","","","","","","","","1","","","","","","","","","","","1","1","","","","","","","","","","","1","","","","2","","","","","","1","2","","","","3","1","","","","","","","","","","","","","","","","",""
"12808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12811","","","","","","","","","","","","","","","","","","","","","","2","","","","","1","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","2","","","","","","","","","","","","","","1","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","2","","","","5","","","","","1","2","2","","","","","","","","","","3","","","","1","","","","","","","","","","","","","","4","","","","","","","","","","","","","3","","","","1","","","","3","","","","","","","","","","","","1","","","","","","3","","","","","","","","","","","",""
"12812","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12814","","","1","","1","","1","","31","1","","","","","","","","","","","1","14","","1","29","5","2","","","7","","","","","","","","1","","","","","","","","1","","","1","","","","","1","","","","5","1","","1","","","","3","","","","","","4","14","1","","","","","","26","","","","","","","","","","","","","","","","2","","","","","1","1","","","","","","","","38","","","","","","","5","1","","","","1","","","","","","1","1","","","","","","","","","","","","","","","1","","1","","25","","","","","","","","25","1","","","","","1","","2","19","","16","","1","1","","1","","","","","","","","2","","","","","","","","1","","","","","1","","",""
"12816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"12817","","1","","","4","1","","","","","","","","8","","","","","","","","","1","2","1","","3","","","","","","2","","","","","","","","","","2","7","","","","1","2","","","1","2","2","1","","","","","8","","","","","","2","","","1","","","1","1","","1","","","1","","1","","1","","1","8","","1","","","4","1","","","","1","","1","","","3","","16","2","","1","","","","","","","","","","","","","","","","","","","","1","1","1","7","1","2","2","1","","","","","","1","","","1","","","","1","","2","2","3","","1","","","","1","","","","","","4","","4","1","1","","1","1","","","","2","","2","","2","","1","1","","","","","","","","1","","","6","2","6","1","",""
"12818","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","1","","","","","","","","2","1","","","","","","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","2","1","","","","","1","","","","","1","","1","","","","","","1","","","","","","","","","","","2","","","","","","","","","","1","","1","","","","","","","","","1","1","","1","","1","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","",""
"12819","","","","","","8","1","","","8","","","","","","2","","","","1","","","","4","2","","","","","","","","3","","1","","1","7","","","","","","","","","","","","","2","","","","","","","","1","7","","2","3","1","","3","","","2","3","","","1","","","","","3","","3","","","","","1","","","","","1","","","","","1","","","","","15","6","1","","","","9","","","4","","","","","","","","","","","","","3","","","","","","","","8","1","","","1","","","","2","","8","","","","","1","","3","1","","","","3","","","1","","","","","1","1","","7","","1","","3","6","1","","1","","","","","","","4","5","1","","","","","","","1","2","4","4","10","","","","2"
"12820","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12823","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12825","2","","1","","4","5","","2","16","","1","1","","","","","","8","2","","","","","8","","","2","","2","","","","","","","","4","","","","2","","","","2","5","","4","2","","","7","2","","1","","","4","2","1","1","1","4","","6","1","4","2","2","2","","3","5","","1","","","1","6","1","","","","","","1","","","2","3","","","","3","6","2","1","","","4","6","","","","4","","","","6","","2","1","","","1","5","6","","","","","5","","","","2","","4","5","1","","1","","1","","4","","6","3","4","1","","","","","","","6","","6","","1","","","","","","","","1","","","","2","","4","3","","5","5","4","2","","2","","","","","","","1","6","","","2","2","","3","3","","","1","4","3","1"
"12826","","","","","","","","","","1","","1","","","","","","","","","","","1","","","2","","","","","","","","","","","","","","","","","","2","","","","","1","2","","","","1","","","2","","","2","","","","1","","2","","","2","","2","","","","","","","","","","","","","1","1","","","","","","1","3","","1","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","2","","","3","","","","","","","2","2","","1","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","3","","","","","","","","","","","2","","2","4","2","","",""
"12827","","","2","","","","2","","","1","","","5","","1","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","13","","","2","","","1","4","","1","","","4","","","2","1","","3","","","","1","1","6","","2","1","","","","5","1","","","1","5","","2","","2","","1","1","","","","5","1","","","1","","","1","","","3","","","","1","","","12","","1","5","2","","","11","","","","3","","","3","","","","","","1","","","8","","","","2","","","","","","2","","","","1","2","","","","","","","","2","1","1","","","","","","1","3","","","","","","","1","","1","","","","1","1","","2","","","","","1",""
"12828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","1","1","","","",""
"12829","","1","2","1","1","","1","","","2","","","","","","","","","","","1","1","1","","","","","","","","","","","","1","1","","","","","2","","","","","1","","","","1","","1","","","1","","","","1","","","","1","1","","","","","","","","","","","","1","1","1","","","","","","","1","","","1","","","2","","","1","","","","","","","","1","","","1","","","","1","","1","1","","","","1","","1","","","","","","","2","","1","","1","2","1","","","1","","","","","","","","","","","","","1","","","1","","","","","","","1","","","","2","","","","","","","1","1","2","","","2","","1","","","","","","","1","1","","","","1","1","","2","","2","","","1"
"12833","","","","","","","1","","","","","","","","","","1","","","","","","1","","","","","","","","","3","","","2","","","","","","","","","","","","3","","","","","","","","","1","","","","","","","","3","","2","","","2","","","","","","","1","","","","","","","","","","","","","","","","","","2","","","","","2","","","","2","","","","","","","","","1","","","","1","","","","","","","","","","","","","","4","","","2","","","","","","","","","","","","","","","","","","","","","","","","9","","","","","","","","","","","5","","","","","5","","","","","","","","","","","","","","","","","","","","","",""
"12834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12839","","","","","3","","","5","","","","1","","","","","","3","","","2","","","","","","","","","","","","","","","","","","","2","1","","","","1","","","","","2","","","","","","4","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","5","1","","","","","","","","","","1","","8","","","","","1","1","","","","","1","","","","","","","","","","2","","","","","","","2","","6","","","","","","","","","","","","","","","","60","","1","","","","","1","","1","","","","","","","","","","","","","2",""
"12840","","1","2","","","","","","","","2","","","2","","","2","","","","","","2","","","","","3","","1","","","","","","1","","1","","2","","","","","","","","","1","","","1","","","","","","","","","","","","","","1","","","","","1","","","","","2","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","1","","","","","","","1","","","1","","1","","","","2","1","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","1","2","","2","","","","1","","","","","","","","","","",""
"12843","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12845","","","","1","","","","","","","","1","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","",""
"12846","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","1","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","1","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","1","","","","","","","","1","",""
"12847","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","","","2","","","","","","","","","","","","","","","","","","","","","","",""
"12849","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"12851","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","2","","","",""
"12853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","",""
"12854","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"12855","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12856","","5","4","","2","8","2","","3","4","4","","16","1","2","","","3","1","","2","4","3","10","1","2","3","","","","","2","5","","5","2","4","4","3","","2","","","44","2","2","4","5","","2","5","","","1","5","","","2","2","2","","","2","2","1","","","","6","","1","4","","1","2","5","5","","8","6","5","","2","3","4","4","2","2","","1","","2","1","3","","1","","7","4","3","3","","1","","","","2","","8","","","","","","","7","4","2","2","","4","7","","5","","4","2","2","3","1","","","2","3","","","","","","1","9","4","","5","4","","2","2","1","","1","","","","5","4","3","2","","","6","","","3","","","","","6","2","2","","","","4","2","16","1","3","4","","4","3","2","","","2","","4","47","10","","","1",""
"12857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","",""
"12858","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"12860","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"12861","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
